locus_tag	ftype	length_bp	gene	EC_number	COG	product
DOCPLECE_01505	CDS	1170	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
DOCPLECE_01506	CDS	927				hypothetical protein
DOCPLECE_01507	CDS	942				hypothetical protein
DOCPLECE_01508	CDS	315				hypothetical protein
DOCPLECE_01509	CDS	3006	mfd	3.6.4.-		Transcription-repair-coupling factor
DOCPLECE_01510	CDS	504	petA	7.1.1.8	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
DOCPLECE_01511	CDS	1239	petB		COG1290	Cytochrome b
DOCPLECE_01512	CDS	858				hypothetical protein
DOCPLECE_01513	CDS	531				hypothetical protein
DOCPLECE_01514	CDS	1104		3.6.1.-	COG1106	ATP/GTP phosphatase
DOCPLECE_01515	CDS	1842	penA	3.4.16.4	COG0768	putative peptidoglycan D,D-transpeptidase PenA
DOCPLECE_01516	CDS	330	fliE			Flagellar hook-basal body complex protein FliE
DOCPLECE_01517	CDS	486	flgC		COG1558	Flagellar basal-body rod protein FlgC
DOCPLECE_01518	CDS	423	flgB		COG1815	Flagellar basal body rod protein FlgB
DOCPLECE_01519	CDS	1167	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
DOCPLECE_01520	CDS	1008				hypothetical protein
DOCPLECE_01521	CDS	1002				hypothetical protein
DOCPLECE_01522	CDS	597	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
DOCPLECE_01523	CDS	816	metQ		COG1464	D-methionine-binding lipoprotein MetQ
DOCPLECE_01524	CDS	1767	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
DOCPLECE_01525	CDS	444				hypothetical protein
DOCPLECE_01526	CDS	627	engB			GTP-binding protein EngB
DOCPLECE_01527	CDS	558	lptA			Lipopolysaccharide export system protein LptA
DOCPLECE_01528	CDS	594				hypothetical protein
DOCPLECE_01529	CDS	495	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
DOCPLECE_01530	CDS	945	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
DOCPLECE_01531	CDS	1125				hypothetical protein
DOCPLECE_01532	CDS	765	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
DOCPLECE_01533	CDS	621	ribE	2.5.1.9	COG0307	Riboflavin synthase
DOCPLECE_01534	CDS	273				hypothetical protein
DOCPLECE_01535	CDS	984	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
DOCPLECE_01536	CDS	648	metI		COG2011	D-methionine transport system permease protein MetI
DOCPLECE_01537	CDS	423				hypothetical protein
DOCPLECE_01538	CDS	597				hypothetical protein
DOCPLECE_01539	CDS	936	wecA	2.7.8.33		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
DOCPLECE_01540	CDS	789	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
DOCPLECE_01541	CDS	924	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
DOCPLECE_01542	CDS	1023	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
DOCPLECE_01543	CDS	789	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
DOCPLECE_01544	CDS	714				hypothetical protein
DOCPLECE_01545	CDS	762				hypothetical protein
